,Date,Close,Deviation,Increase Rate,Predict
934,2005-01-19,11405.33984375,1.0307416563427745,0,1.0
935,2005-01-20,11284.76953125,1.0192272319635884,0,1.0
936,2005-01-21,11238.3701171875,1.01435069235498,1,1.0
937,2005-01-24,11289.490234375,1.0183023801031044,1,1.0
938,2005-01-25,11276.91015625,1.0162239107557063,1,1.0
939,2005-01-26,11376.5703125,1.0241218015358171,1,1.0
940,2005-01-27,11341.3095703125,1.0199539218169766,1,1.0
941,2005-01-28,11320.580078125,1.0173768233565907,1,1.0
942,2005-01-31,11387.58984375,1.0224553281664894,1,1.0
943,2005-02-01,11384.400390625,1.021176142184375,1,1.0
944,2005-02-02,11407.1396484375,1.0224220411258373,1,1.0
945,2005-02-03,11389.349609375,1.0201522933236886,1,1.0
946,2005-02-04,11360.400390625,1.0171058551713295,1,1.0
947,2005-02-07,11499.8603515625,1.028799632360417,1,1.0
948,2005-02-08,11490.4296875,1.027151044568056,1,1.0
949,2005-02-09,11473.349609375,1.0248937459227376,1,1.0
950,2005-02-10,11553.5595703125,1.0309741241014565,1,1.0
951,2005-02-14,11632.2001953125,1.0370473182838373,1,1.0
952,2005-02-15,11646.490234375,1.0376754014197256,1,1.0
953,2005-02-16,11601.6796875,1.03300804299503,1,1.0
954,2005-02-17,11582.7197265625,1.0306294198073749,1,1.0
955,2005-02-18,11660.1201171875,1.0366283908438236,0,1.0
956,2005-02-21,11651.01953125,1.0349480039134016,0,1.0
957,2005-02-22,11597.7099609375,1.0290724859670235,0,1.0
958,2005-02-23,11500.1796875,1.01947198876673,1,1.0
959,2005-02-24,11531.150390625,1.0212656656108614,1,1.0
960,2005-02-25,11658.25,1.0312672499875173,1,1.0
961,2005-02-28,11740.599609375,1.037385240616683,1,1.0
962,2005-03-01,11780.5302734375,1.03956430448349,1,1.0
963,2005-03-02,11813.7099609375,1.0409162062617017,1,1.0
964,2005-03-03,11856.4599609375,1.0433294652783116,1,1.0
965,2005-03-04,11873.0498046875,1.0435677258234624,1,1.0
966,2005-03-07,11925.3603515625,1.0467189504225853,1,1.0
967,2005-03-08,11886.91015625,1.0417998170891336,1,1.0
968,2005-03-09,11966.6904296875,1.0472235460962334,0,1.0
969,2005-03-10,11864.91015625,1.0366711050485573,0,1.0
970,2005-03-11,11923.8896484375,1.0400567012250863,0,1.0
971,2005-03-14,11850.25,1.0320416673950177,0,1.0
972,2005-03-15,11821.08984375,1.0281507492984017,0,1.0
973,2005-03-16,11873.1796875,1.0313108292851252,0,1.0
974,2005-03-17,11775.5,1.0215675838622695,0,1.0
975,2005-03-18,11879.8095703125,1.029423852627162,0,1.0
976,2005-03-22,11841.9697265625,1.025051558540559,0,1.0
977,2005-03-23,11739.1201171875,1.0152506595599657,0,1.0
978,2005-03-24,11745.9697265625,1.0150580417900494,0,1.0
979,2005-03-25,11761.099609375,1.0157867266046499,0,1.0
980,2005-03-28,11792.2998046875,1.0178514861167034,0,0.0
981,2005-03-29,11599.8203125,1.0009846390037258,0,1.0
982,2005-03-30,11565.8798828125,0.9977913061774304,1,1.0
983,2005-03-31,11668.9501953125,1.0064224589174324,1,1.0
984,2005-04-01,11723.6298828125,1.010839314210119,1,0.0
985,2005-04-04,11667.5400390625,1.0056706911330162,1,0.0
986,2005-04-05,11774.3095703125,1.0144625298140895,1,0.0
987,2005-04-06,11827.16015625,1.0184399893786678,1,0.0
988,2005-04-07,11810.990234375,1.0166521850351335,1,0.0
989,2005-04-08,11874.75,1.0215229217935942,0,0.0
990,2005-04-11,11745.6396484375,1.0098552941817247,0,0.0
991,2005-04-12,11670.2998046875,1.0030444701242247,0,0.0
992,2005-04-13,11637.51953125,1.0000115804046799,0,0.0
993,2005-04-14,11563.169921875,0.9934236646554414,0,0.0
994,2005-04-15,11370.6904296875,0.9769356926596616,0,1.0
995,2005-04-18,10938.4404296875,0.9402643678000426,1,1.0
996,2005-04-19,11065.8603515625,0.9514524875496485,1,1.0
997,2005-04-20,11088.580078125,0.9536805213012896,1,1.0
998,2005-04-21,10984.3896484375,0.9451158494499624,1,1.0
999,2005-04-22,11045.9501953125,0.9508634473847964,1,0.0
1000,2005-04-25,11073.76953125,0.9536242476128225,1,0.0
1001,2005-04-26,11035.830078125,0.9507456295261957,1,0.0
1002,2005-04-27,11005.419921875,0.9486463278770948,1,0.0
1003,2005-04-28,11008.900390625,0.949458529225957,1,0.0
1004,2005-05-02,11002.1103515625,0.9494256741469584,1,0.0
1005,2005-05-06,11192.169921875,0.9661008195916801,0,0.0
1006,2005-05-09,11171.3203125,0.9645634765568499,0,0.0
1007,2005-05-10,11159.4599609375,0.9640116434418158,0,0.0
1008,2005-05-11,11120.7001953125,0.9611750269045123,0,0.0
1009,2005-05-12,11077.9404296875,0.9580249365304591,0,0.0
1010,2005-05-13,11049.1103515625,0.9562269556426106,0,0.0
1011,2005-05-16,10947.2197265625,0.9483459739832528,0,0.0
1012,2005-05-17,10825.3896484375,0.9389050528579939,1,0.0
1013,2005-05-18,10835.41015625,0.9408162583675014,1,0.0
1014,2005-05-19,11077.16015625,0.962511095195679,1,0.0
1015,2005-05-20,11037.2900390625,0.9599125401666436,1,0.0
1016,2005-05-23,11158.650390625,0.9711603497361304,0,0.0
1017,2005-05-24,11133.650390625,0.9696372443316423,0,0.0
1018,2005-05-25,11014.4296875,0.9599310517680101,1,0.0
1019,2005-05-26,11027.9404296875,0.9618115590556606,1,0.0
1020,2005-05-27,11192.330078125,0.9768105023144045,1,0.0
1021,2005-05-30,11266.330078125,0.9839476421483059,1,0.0
1022,2005-05-31,11276.58984375,0.9855666232442872,1,0.0
1023,2005-06-01,11329.669921875,0.9909044542354314,0,0.0
1024,2005-06-02,11280.0498046875,0.9873942603212019,0,0.0
1025,2005-06-03,11300.0498046875,0.9899725242170301,0,0.0
1026,2005-06-06,11270.6201171875,0.9883391119870842,0,0.0
1027,2005-06-07,11217.4501953125,0.9846399597713796,0,0.0
1028,2005-06-08,11281.0302734375,0.9912151417995115,0,0.0
1029,2005-06-09,11160.8798828125,0.9816701520153986,1,0.0
1030,2005-06-10,11304.23046875,0.9951827516324517,1,1.0
1031,2005-06-13,11311.509765625,0.9966113938399981,1,1.0
1032,2005-06-14,11335.919921875,0.9994741387129326,1,1.0
1033,2005-06-15,11415.8798828125,1.0072009419597663,1,1.0
1034,2005-06-16,11416.3798828125,1.0077772374753298,1,1.0
1035,2005-06-17,11514.0302734375,1.0169445636353394,1,1.0
1036,2005-06-20,11483.349609375,1.0147704790457182,1,1.0
1037,2005-06-21,11488.740234375,1.0156213660656301,1,1.0
1038,2005-06-22,11547.2802734375,1.02109530683135,1,1.0
1039,2005-06-23,11576.75,1.0239794439006835,0,1.0
1040,2005-06-24,11537.0302734375,1.0208503415015804,0,1.0
1041,2005-06-27,11414.2802734375,1.010265280981045,1,1.0
1042,2005-06-28,11513.830078125,1.0191545756121165,1,1.0
1043,2005-06-29,11577.4404296875,1.0249234550763664,1,1.0
1044,2005-06-30,11584.009765625,1.0257163245218506,1,1.0
1045,2005-07-01,11630.1298828125,1.0298569277725418,1,1.0
1046,2005-07-04,11651.5498046875,1.0319406396500261,1,1.0
1047,2005-07-05,11616.7001953125,1.0291738468238008,1,1.0
1048,2005-07-06,11603.5302734375,1.0283220718491324,1,1.0
1049,2005-07-07,11590.1396484375,1.0275673399817067,1,1.0
1050,2005-07-08,11565.990234375,1.0256985631359334,1,1.0
1051,2005-07-11,11674.7900390625,1.0353403082775607,1,1.0
1052,2005-07-12,11692.1396484375,1.0367952006840548,1,1.0
1053,2005-07-13,11659.83984375,1.033783334132695,1,1.0
1054,2005-07-14,11764.259765625,1.0424351449163607,1,1.0
1055,2005-07-15,11758.6796875,1.040680052581927,1,1.0
1056,2005-07-19,11764.83984375,1.0401528156222628,1,1.0
1057,2005-07-20,11789.349609375,1.0412445760937767,1,1.0
1058,2005-07-21,11786.73046875,1.0397852068388789,1,1.0
1059,2005-07-22,11695.0498046875,1.0307137831759305,1,1.0
1060,2005-07-25,11762.650390625,1.035623664152145,1,1.0
1061,2005-07-26,11737.9599609375,1.0323861692054384,1,1.0
1062,2005-07-27,11835.080078125,1.0396637329482743,1,1.0
1063,2005-07-28,11858.3095703125,1.0404104751535899,1,1.0
1064,2005-07-29,11899.599609375,1.0426647587962756,1,1.0
1065,2005-08-01,11946.919921875,1.0456585165010632,1,1.0
1066,2005-08-02,11940.2001953125,1.043899523725811,1,1.0
1067,2005-08-03,11981.7998046875,1.0462827579081544,0,1.0
1068,2005-08-04,11883.3095703125,1.036531896627259,0,1.0
1069,2005-08-05,11766.48046875,1.0253150630786931,1,1.0
1070,2005-08-08,11778.98046875,1.025317461459647,1,1.0
1071,2005-08-09,11900.3203125,1.0344492875366702,1,1.0
1072,2005-08-10,12098.080078125,1.0497043052332407,1,1.0
1073,2005-08-11,12263.3203125,1.0618489530594684,1,1.0
1074,2005-08-12,12261.6796875,1.0598951028030619,1,1.0
1075,2005-08-15,12256.5498046875,1.0575939720640533,1,1.0
1076,2005-08-16,12315.669921875,1.060929998541288,1,1.0
1077,2005-08-17,12273.1201171875,1.0555377098295724,1,1.0
1078,2005-08-18,12307.3701171875,1.0565252879244296,1,1.0
1079,2005-08-19,12291.73046875,1.0532782015535425,1,1.0
1080,2005-08-22,12452.509765625,1.0651383982139038,1,1.0
1081,2005-08-23,12472.9296875,1.0650530086784227,1,1.0
1082,2005-08-24,12502.259765625,1.0656985649867259,0,1.0
1083,2005-08-25,12405.16015625,1.0558085553841428,0,1.0
1084,2005-08-26,12439.48046875,1.0569911801230798,0,1.0
1085,2005-08-29,12309.830078125,1.044481059694117,1,1.0
1086,2005-08-30,12453.1396484375,1.0548767479125638,1,1.0
1087,2005-08-31,12413.599609375,1.0497546631376535,1,1.0
1088,2005-09-01,12506.9697265625,1.055826179778259,1,1.0
1089,2005-09-02,12600.0,1.0615302983889976,1,1.0
1090,2005-09-05,12634.8798828125,1.0624837093600372,1,1.0
1091,2005-09-06,12599.4296875,1.0575936483144392,1,1.0
1092,2005-09-07,12607.58984375,1.0563992104796243,1,1.0
1093,2005-09-08,12533.8896484375,1.0485866436556326,1,1.0
1094,2005-09-09,12692.0400390625,1.0599322242150129,1,1.0
1095,2005-09-12,12896.4296875,1.074932840662284,1,1.0
1096,2005-09-13,12901.9501953125,1.073277871893143,1,1.0
1097,2005-09-14,12834.25,1.0656581059957957,1,1.0
1098,2005-09-15,12986.7802734375,1.0761792148101448,1,1.0
1099,2005-09-16,12958.6796875,1.0718049350785677,1,1.0
1100,2005-09-20,13148.5703125,1.085100137536101,1,1.0
1101,2005-09-21,13196.5703125,1.0863981675772652,1,1.0
1102,2005-09-22,13159.3603515625,1.080894457041167,1,1.0
1103,2005-09-26,13392.6298828125,1.0973281279554867,1,1.0
1104,2005-09-27,13310.0400390625,1.0879966539622543,1,1.0
1105,2005-09-28,13435.91015625,1.0955902806250861,1,1.0
1106,2005-09-29,13617.240234375,1.1074178911001147,1,1.0
1107,2005-09-30,13574.2998046875,1.1010044202687261,1,1.0
1108,2005-10-03,13525.2802734375,1.0941859197053065,1,1.0
1109,2005-10-04,13738.83984375,1.1082519821228347,0,1.0
1110,2005-10-05,13689.8896484375,1.1011591043732794,0,1.0
1111,2005-10-06,13359.509765625,1.0721631724137624,0,1.0
1112,2005-10-07,13227.740234375,1.0594120339336441,1,1.0
1113,2005-10-11,13556.7099609375,1.0830170658689258,0,1.0
1114,2005-10-12,13463.740234375,1.0731615612145413,0,1.0
1115,2005-10-13,13449.240234375,1.0696036430119977,0,1.0
1116,2005-10-14,13420.5400390625,1.0649839324792334,0,1.0
1117,2005-10-17,13400.2900390625,1.0611161874122133,0,1.0
1118,2005-10-18,13352.240234375,1.055131296155865,0,1.0
1119,2005-10-19,13129.490234375,1.0355725400406974,0,1.0
1120,2005-10-20,13190.4599609375,1.038432371779309,0,1.0
1121,2005-10-21,13199.9501953125,1.0371898818106053,0,1.0
1122,2005-10-24,13106.1796875,1.0281104271504669,1,1.0
1123,2005-10-25,13280.6201171875,1.0398606872325564,1,0.0
1124,2005-10-26,13395.01953125,1.046775276411652,1,0.0
1125,2005-10-27,13417.080078125,1.0464954034259373,1,0.0
1126,2005-10-28,13346.5400390625,1.0390938261933054,1,0.0
1127,2005-10-31,13606.5,1.0571044202633937,1,0.0
1128,2005-11-01,13867.8603515625,1.0746482787560503,1,0.0
1129,2005-11-02,13894.7802734375,1.0737827752755502,1,0.0
1130,2005-11-04,14075.9599609375,1.0845755556059702,1,0.0
1131,2005-11-07,14061.599609375,1.0804702207341905,1,0.0
1132,2005-11-08,14036.73046875,1.0758881964151716,1,0.0
1133,2005-11-09,14072.2001953125,1.0761201991325502,1,1.0
1134,2005-11-10,14080.8798828125,1.0742930780915536,1,1.0
1135,2005-11-11,14155.0595703125,1.0773517462998465,1,1.0
1136,2005-11-14,14116.0400390625,1.0719338688020734,1,1.0
1137,2005-11-15,14091.76953125,1.0676334368850993,1,1.0
1138,2005-11-16,14170.8701171875,1.0711059404134453,1,1.0
1139,2005-11-17,14411.7900390625,1.086414347302494,1,1.0
1140,2005-11-18,14623.1201171875,1.0993471160879191,1,1.0
1141,2005-11-21,14680.4296875,1.1006113394585757,1,1.0
1142,2005-11-22,14708.3203125,1.0996710697023537,1,1.0
1143,2005-11-24,14742.580078125,1.0990314380870037,1,1.0
1144,2005-11-25,14784.2900390625,1.098939239981477,1,1.0
1145,2005-11-28,14986.9404296875,1.1103201118312291,1,1.0
1146,2005-11-29,14927.7001953125,1.1025623715898267,1,1.0
1147,2005-11-30,14872.150390625,1.0951450165115109,1,1.0
1148,2005-12-01,15130.5,1.1105932650366128,1,1.0
1149,2005-12-02,15421.599609375,1.1280663946076215,1,1.0
1150,2005-12-05,15551.3095703125,1.133524189667446,0,1.0
1151,2005-12-06,15423.3798828125,1.1203559942295096,0,1.0
1152,2005-12-07,15484.66015625,1.1209030945774143,0,1.0
1153,2005-12-08,15183.3603515625,1.0955905621272113,1,1.0
1154,2005-12-09,15404.0498046875,1.1079014755757923,1,1.0
1155,2005-12-12,15738.7001953125,1.128126847557346,1,1.0
1156,2005-12-13,15778.8603515625,1.1271316543714187,0,1.0
1157,2005-12-14,15464.580078125,1.1012331092278715,0,1.0
1158,2005-12-15,15254.4404296875,1.083353392450955,0,1.0
1159,2005-12-16,15173.0703125,1.0747575738768018,1,1.0
1160,2005-12-19,15391.48046875,1.0873491048487263,1,1.0
1161,2005-12-20,15641.259765625,1.1018234937532339,1,1.0
1162,2005-12-21,15957.5703125,1.1204246008891323,1,1.0
1163,2005-12-22,15941.3701171875,1.1159587193874787,1,1.0
1164,2005-12-26,16107.669921875,1.1239317519091807,1,1.0
1165,2005-12-27,15969.400390625,1.1110104746779763,1,1.0
1166,2005-12-28,16194.6103515625,1.1233215431766346,1,1.0
1167,2005-12-29,16344.2001953125,1.130078957635671,0,1.0
1168,2005-12-30,16111.4296875,1.1106745733209253,1,1.0
1169,2006-01-04,16361.5400390625,1.1245278448690905,1,1.0
1170,2006-01-05,16425.369140625,1.1253884230571782,1,1.0
1171,2006-01-06,16428.2109375,1.121652618398864,0,1.0
1172,2006-01-10,16124.349609375,1.0972893519395814,1,1.0
1173,2006-01-11,16363.58984375,1.1100362012307965,1,1.0
1174,2006-01-12,16445.189453125,1.1118238202588395,1,1.0
1175,2006-01-13,16454.94921875,1.1087285871495165,0,1.0
1176,2006-01-16,16268.0302734375,1.0926401043839995,0,1.0
1177,2006-01-17,15805.9501953125,1.058753407339529,0,1.0
1178,2006-01-18,15341.1796875,1.0253442508816037,1,1.0
1179,2006-01-19,15696.2802734375,1.0460867714157296,1,1.0
1180,2006-01-20,15696.6904296875,1.043210000506296,0,1.0
1181,2006-01-23,15360.650390625,1.0184391240358535,1,1.0
1182,2006-01-24,15648.8896484375,1.034642802169515,1,1.0
1183,2006-01-25,15651.0,1.0320865175530372,1,1.0
1184,2006-01-26,15891.01953125,1.0450474796979585,1,0.0
1185,2006-01-27,16460.6796875,1.078911066987748,1,0.0
1186,2006-01-30,16551.23046875,1.0810615673951607,1,0.0
1187,2006-01-31,16649.8203125,1.083910116089595,0,0.0
1188,2006-02-01,16480.08984375,1.0698283926050935,1,0.0
1189,2006-02-02,16710.55078125,1.0814943233806757,1,0.0
1190,2006-02-03,16659.640625,1.07520297526569,1,1.0
1191,2006-02-06,16747.759765625,1.0777760201383042,0,1.0
1192,2006-02-07,16720.990234375,1.0729642202885599,0,1.0
1193,2006-02-08,16272.6796875,1.0417451082627056,1,1.0
1194,2006-02-09,16439.669921875,1.0497934265264546,0,1.0
1195,2006-02-10,16257.830078125,1.035863403766704,0,0.0
1196,2006-02-13,15877.66015625,1.0097520472083337,1,0.0
1197,2006-02-14,16184.8701171875,1.0270108379756322,0,0.0
1198,2006-02-15,15932.830078125,1.0091371930433863,0,0.0
1199,2006-02-16,16043.669921875,1.014409990970707,0,0.0
1200,2006-02-17,15713.4501953125,0.9923905933960928,0,0.0
1201,2006-02-20,15437.9296875,0.9742131844443253,1,0.0
1202,2006-02-21,15894.9404296875,1.001802644395461,1,0.0
1203,2006-02-22,15781.7802734375,0.993585936848937,1,0.0
1204,2006-02-23,16096.099609375,1.0119818163835355,1,0.0
1205,2006-02-24,16101.91015625,1.0111657618782928,1,0.0
1206,2006-02-27,16192.9501953125,1.0155380564972003,1,0.0
1207,2006-02-28,16205.4296875,1.0149063258083266,0,0.0
1208,2006-03-01,15964.4599609375,0.9989454195560818,0,0.0
1209,2006-03-02,15909.759765625,0.9950161024352219,0,0.0
1210,2006-03-03,15663.33984375,0.9794903148014699,1,0.0
1211,2006-03-06,15901.16015625,0.9938672511813698,0,0.0
1212,2006-03-07,15726.01953125,0.9826733983691587,0,0.0
1213,2006-03-08,15627.490234375,0.9760651190796182,1,0.0
1214,2006-03-09,16036.91015625,1.000977323276585,1,0.0
1215,2006-03-10,16115.6298828125,1.0054965103022904,1,0.0
1216,2006-03-13,16361.509765625,1.0202194680596548,0,0.0
1217,2006-03-14,16238.3603515625,1.0117269255649006,0,0.0
1218,2006-03-15,16319.0400390625,1.015630879727997,0,0.0
1219,2006-03-16,16096.2099609375,1.000804527712792,1,0.0
1220,2006-03-17,16339.73046875,1.0149484229756998,1,0.0
1221,2006-03-20,16624.80078125,1.0316052733028502,1,0.0
1222,2006-03-22,16495.48046875,1.023011554988388,1,0.0
1223,2006-03-23,16489.369140625,1.0220536255719928,1,0.0
1224,2006-03-24,16560.869140625,1.0260050308117086,1,0.0
1225,2006-03-27,16650.099609375,1.0308086605136062,1,0.0
1226,2006-03-28,16690.240234375,1.0327656044860474,1,0.0
1227,2006-03-29,16938.41015625,1.0474800565688553,1,0.0
1228,2006-03-30,17045.33984375,1.053078994077162,1,0.0
1229,2006-03-31,17059.66015625,1.0532066275646783,1,0.0
1230,2006-04-03,17333.310546875,1.069102113716621,1,0.0
1231,2006-04-04,17292.91015625,1.0656629913000941,1,1.0
1232,2006-04-05,17243.98046875,1.0614271567674456,1,1.0
1233,2006-04-06,17489.330078125,1.0752874453448467,1,1.0
1234,2006-04-07,17563.369140625,1.0786036783361141,0,1.0
1235,2006-04-10,17456.580078125,1.0709475956299037,0,1.0
1236,2006-04-11,17418.130859375,1.0673336212309392,0,1.0
1237,2006-04-12,17162.55078125,1.0502173472402647,0,1.0
1238,2006-04-13,17199.150390625,1.0504664417289167,0,1.0
1239,2006-04-14,17233.8203125,1.0509391081559296,0,1.0
1240,2006-04-17,17000.359375,1.0353305781898408,1,1.0
1241,2006-04-18,17232.859375,1.047499375546404,1,1.0
1242,2006-04-19,17350.119140625,1.0528125015758982,1,1.0
1243,2006-04-20,17317.529296875,1.0490668093391242,1,1.0
1244,2006-04-21,17403.9609375,1.0526946763124077,0,1.0
1245,2006-04-24,16914.400390625,1.022615414324049,1,1.0
1246,2006-04-25,16970.2890625,1.0255612940332504,1,1.0
1247,2006-04-26,17055.9296875,1.03031535419713,1,1.0
1248,2006-04-27,17114.5390625,1.0331958636505012,0,1.0
1249,2006-04-28,16906.23046875,1.0204194767063375,1,1.0
1250,2006-05-01,16925.7109375,1.021321907999653,1,1.0
1251,2006-05-02,17153.76953125,1.0346608207940289,1,1.0
1252,2006-05-08,17291.669921875,1.0423805272898958,0,1.0
1253,2006-05-09,17190.91015625,1.0353513401834744,0,1.0
1254,2006-05-10,16951.9296875,1.0204336395144689,0,1.0
1255,2006-05-11,16862.140625,1.0144137015194206,0,1.0
1256,2006-05-12,16601.779296875,0.9980259519717946,0,1.0
1257,2006-05-15,16486.91015625,0.9908206803503335,0,1.0
1258,2006-05-16,16158.419921875,0.9708598947165096,0,1.0
1259,2006-05-17,16307.669921875,0.9795684402073925,0,1.0
1260,2006-05-18,16087.1796875,0.9659626243432052,0,0.0
1261,2006-05-19,16155.4501953125,0.9693658933255239,0,0.0
1262,2006-05-22,15857.8701171875,0.9515456479562451,0,0.0
1263,2006-05-23,15599.2001953125,0.936195198478339,1,0.0
1264,2006-05-24,15907.2001953125,0.9548604195437793,0,0.0
1265,2006-05-25,15693.75,0.9424324953051374,1,0.0
1266,2006-05-26,15970.759765625,0.9592806600744931,0,0.0
1267,2006-05-29,15915.6796875,0.9562496582419318,0,0.0
1268,2006-05-30,15859.4501953125,0.9529714729704004,0,0.0
1269,2006-05-31,15467.330078125,0.9298215288827509,1,0.0
1270,2006-06-01,15503.740234375,0.9321593903429114,1,0.0
1271,2006-06-02,15789.3095703125,0.9494356073961435,0,0.0
1272,2006-06-05,15668.3095703125,0.9422141845915115,0,0.0
1273,2006-06-06,15384.8603515625,0.9253939923095655,0,0.0
1274,2006-06-07,15096.009765625,0.9088770258507174,0,0.0
1275,2006-06-08,14633.0302734375,0.8823152993828084,1,0.0
1276,2006-06-09,14750.83984375,0.8908607269631671,1,0.0
1277,2006-06-12,14833.009765625,0.8970922947407912,0,0.0
1278,2006-06-13,14218.599609375,0.8617576400994071,1,0.0
1279,2006-06-14,14309.5595703125,0.8688385555750067,1,0.0
1280,2006-06-15,14470.759765625,0.8802911129969817,1,0.0
1281,2006-06-16,14879.33984375,0.9067506769262512,0,0.0
1282,2006-06-19,14860.349609375,0.9070998776965882,0,0.0
1283,2006-06-20,14648.41015625,0.8958405858814739,0,0.0
1284,2006-06-21,14644.259765625,0.8973397541907714,1,0.0
1285,2006-06-22,15135.6904296875,0.9288892270896912,1,0.0
1286,2006-06-23,15124.0400390625,0.9296635379847537,1,0.0
1287,2006-06-26,15152.400390625,0.9331141887664907,1,0.0
1288,2006-06-27,15171.8095703125,0.93610951402994,0,0.0
1289,2006-06-28,14886.1103515625,0.9205392531276388,1,0.0
1290,2006-06-29,15121.150390625,0.9372106466028531,1,0.0
1291,2006-06-30,15505.1796875,0.9627908405296601,1,0.0
1292,2006-07-03,15571.6201171875,0.9685928347078681,1,0.0
1293,2006-07-04,15638.5,0.9746230035509464,0,0.0
1294,2006-07-05,15523.9404296875,0.9695372435702508,0,0.0
1295,2006-07-06,15321.400390625,0.9590191813078575,0,0.0
1296,2006-07-07,15307.6103515625,0.9602702862801633,1,1.0
1297,2006-07-10,15552.8095703125,0.977296832204734,0,1.0
1298,2006-07-11,15473.8203125,0.9740934667042627,0,1.0
1299,2006-07-12,15249.3203125,0.9619638638209723,0,1.0
1300,2006-07-13,15097.9501953125,0.9543238559211252,0,1.0
1301,2006-07-14,14845.240234375,0.9407165476297864,0,1.0
1302,2006-07-18,14437.240234375,0.9176854783197752,1,1.0
1303,2006-07-19,14500.259765625,0.9244503564892962,1,1.0
1304,2006-07-20,14946.83984375,0.9554161023121365,0,1.0
1305,2006-07-21,14821.259765625,0.9495062333124108,0,1.0
1306,2006-07-24,14794.5,0.9499988959736522,1,1.0
1307,2006-07-25,15005.240234375,0.9656504488533112,1,1.0
1308,2006-07-26,14884.0703125,0.9601496527583695,1,1.0
1309,2006-07-27,15179.7802734375,0.981046469300827,1,1.0
1310,2006-07-28,15342.8701171875,0.9932802086979142,1,1.0
1311,2006-07-31,15456.8095703125,1.0024920721836819,1,1.0
1312,2006-08-01,15440.91015625,1.0034684110027943,1,1.0
1313,2006-08-02,15464.2900390625,1.0068708136425186,1,1.0
1314,2006-08-03,15470.3701171875,1.0088886990391654,1,1.0
1315,2006-08-04,15499.1796875,1.0122670744069284,0,1.0
1316,2006-08-07,15154.0595703125,0.9912890711133232,1,1.0
1317,2006-08-08,15464.66015625,1.012735413056779,1,1.0
1318,2006-08-09,15656.58984375,1.025866218181581,1,1.0
1319,2006-08-10,15630.91015625,1.024941096841683,1,1.0
1320,2006-08-11,15565.01953125,1.0212033005194208,1,1.0
1321,2006-08-14,15857.1103515625,1.0407065570265164,1,1.0
1322,2006-08-15,15816.1904296875,1.038068297577012,1,1.0
1323,2006-08-16,16071.3603515625,1.0542714130607453,1,1.0
1324,2006-08-17,16020.83984375,1.050826738817827,1,1.0
1325,2006-08-18,16105.98046875,1.0559353657989223,1,1.0
1326,2006-08-21,15969.0400390625,1.046959286607609,1,1.0
1327,2006-08-22,16181.169921875,1.0605592386145997,0,1.0
1328,2006-08-23,16163.0302734375,1.0590191181762731,0,1.0
1329,2006-08-24,15960.6201171875,1.04519396044173,0,1.0
1330,2006-08-25,15938.66015625,1.043260675033423,0,1.0
1331,2006-08-28,15762.58984375,1.0317661153320432,1,1.0
1332,2006-08-29,15890.5595703125,1.0398904489988028,1,1.0
1333,2006-08-30,15872.01953125,1.0381255826061742,1,1.0
1334,2006-08-31,16140.759765625,1.0545018575263896,1,1.0
1335,2006-09-01,16134.25,1.0523563629514316,1,1.0
1336,2006-09-04,16358.0703125,1.0650941162356795,1,1.0
1337,2006-09-05,16385.9609375,1.0651151316543452,0,1.0
1338,2006-09-06,16284.08984375,1.0561300652727346,0,1.0
1339,2006-09-07,16012.41015625,1.0366017988437155,0,1.0
1340,2006-09-08,16080.4599609375,1.039202283108418,0,1.0
1341,2006-09-11,15794.3798828125,1.019709310708082,0,1.0
1342,2006-09-12,15719.33984375,1.0139274426204017,1,1.0
1343,2006-09-13,15750.0498046875,1.0147065790973435,1,1.0
1344,2006-09-14,15942.3896484375,1.0256685319808305,0,1.0
1345,2006-09-15,15866.9296875,1.0200139696095833,0,1.0
1346,2006-09-19,15874.2802734375,1.0196668706570302,0,1.0
1347,2006-09-20,15718.669921875,1.0090596909482132,0,1.0
1348,2006-09-21,15834.23046875,1.0157581945533487,0,1.0
1349,2006-09-22,15634.669921875,1.00215442925596,0,1.0
1350,2006-09-25,15633.8095703125,1.0015507573087647,0,1.0
1351,2006-09-26,15557.4501953125,0.9966033161923112,1,1.0
1352,2006-09-27,15947.8701171875,1.0212032178813473,1,1.0
1353,2006-09-28,16024.849609375,1.0257095848911615,1,1.0
1354,2006-09-29,16127.580078125,1.0316207795496208,1,1.0
1355,2006-10-02,16254.2900390625,1.0386929004596275,0,1.0
1356,2006-10-03,16242.08984375,1.0368813059479702,0,1.0
1357,2006-10-04,16082.5498046875,1.0261180472865452,1,1.0
1358,2006-10-05,16449.330078125,1.0484322154258092,1,1.0
1359,2006-10-06,16436.060546875,1.046267471040583,1,1.0
1360,2006-10-10,16477.25,1.047356796551799,1,1.0
1361,2006-10-11,16400.5703125,1.040767857974369,1,1.0
1362,2006-10-12,16368.8095703125,1.0366345709226021,1,1.0
1363,2006-10-13,16536.5390625,1.045010828131286,1,1.0
1364,2006-10-16,16692.759765625,1.0529468222488267,1,1.0
1365,2006-10-17,16611.58984375,1.045858292414166,1,1.0
1366,2006-10-18,16653.0,1.046424748945992,1,1.0
1367,2006-10-19,16551.359375,1.0383566227413767,1,1.0
1368,2006-10-20,16651.630859375,1.0427200998921167,1,1.0
1369,2006-10-23,16788.8203125,1.049548362452458,1,1.0
1370,2006-10-24,16780.470703125,1.0474574514349804,1,1.0
